date,ticker,marketCap
2023-05-01,CSTR,273003890.0
2024-04-01,CSTR,416217855.0
2020-07-31,CSV,395658450.0
2021-04-30,CSV,668013060.0
2022-04-29,CSV,673887680.0
2023-05-01,CSV,439204170.0
2024-04-30,CSV,382804700.0
2025-04-30,CSV,609110280.0
2020-07-31,CSWI,984952130.0
2021-04-30,CSWI,2127968150.0
2022-04-29,CSWI,1650492930.0
2023-05-01,CSWI,2124377600.0
2024-04-30,CSWI,3691189080.0
2025-04-30,CSWI,5269225248.0
2020-07-31,CSX,54575100000.0
2021-04-30,CSX,76226600000.0
2022-04-29,CSX,74105720000.0
2023-05-01,CSX,63226000000.0
2024-04-30,CSX,65044760000.0
2025-04-30,CSX,53052300000.0
2020-07-31,CTAS,31428726800.0
2021-04-30,CTAS,36291157880.0
2022-04-29,CTAS,40671142720.0
2023-05-01,CTAS,47058628160.0
2024-04-30,CTAS,66853166200.0
2025-04-30,CTAS,85394252160.0
2020-07-31,CTBI,543205060.0
2021-04-30,CTBI,792455040.0
2022-04-29,CTBI,710011350.0
2023-05-01,CTBI,640426040.0
2024-04-30,CTBI,753617390.0
2025-04-30,CTBI,881035200.0
2020-07-31,CTGO,85488637.0
2021-04-30,CTGO,131288853.0
2022-04-29,CTGO,168361100.0
2023-05-01,CTGO,223968264.0
2024-04-30,CTGO,204020069.0
2025-04-30,CTGO,171932414.0
2021-07-23,CTKB,2032128843.0
2022-04-29,CTKB,1270108907.0
2023-05-01,CTKB,1597044807.0
2024-04-30,CTKB,785596585.0
2025-04-30,CTKB,479353892.0
2020-07-31,CTLP,450295998.0
2021-04-30,CTLP,687757500.0
2022-04-29,CTLP,389130844.0
2023-05-01,CTLP,398598617.0
2024-04-30,CTLP,421623283.0
2025-04-30,CTLP,585353048.0
2020-07-31,CTLT,14323760000.0
2021-04-30,CTLT,19232370000.0
2022-04-29,CTLT,16300800000.0
2023-05-01,CTLT,9071720000.0
2024-04-30,CTLT,10164700000.0
2024-04-30,CTNM,401283105.0
2025-04-30,CTNM,106262196.0
2020-07-31,CTO,182778355.0
2021-04-30,CTO,312667805.0
2022-04-29,CTO,382946451.0
2023-05-01,CTO,367146687.0
2024-04-30,CTO,395358822.0
2025-04-30,CTO,576472816.0
2020-07-31,CTOS,164753914.0
2021-04-30,CTOS,2500895520.0
2022-04-29,CTOS,1627684650.0
2023-05-01,CTOS,1577693300.0
2024-04-30,CTOS,1199416360.0
2025-04-30,CTOS,919952280.0
2020-07-31,CTRA,7453446000.0
2021-04-30,CTRA,6668000000.0
2022-04-29,CTRA,23118370000.0
2023-05-01,CTRA,19207200000.0
2024-04-30,CTRA,20301120000.0
2025-04-30,CTRA,18567360000.0
2020-07-31,CTRE,1715756280.0
2021-04-30,CTRE,2323262760.0
2022-04-29,CTRE,1565853580.0
2023-05-01,CTRE,1917913950.0
2024-04-30,CTRE,3008028480.0
2025-04-30,CTRE,5477939040.0
2024-04-30,CTRI,2094567750.0
2025-04-30,CTRI,1589783280.0
2020-07-31,CTRN,179966220.0
2021-04-30,CTRN,988470000.0
2022-04-29,CTRN,235143790.0
2023-05-01,CTRN,139574211.0
2024-04-30,CTRN,176622720.0
2025-04-30,CTRN,185651620.0
2020-07-31,CTS,640842480.0
2021-04-30,CTS,1053550440.0
2022-04-29,CTS,1133219430.0
2023-05-01,CTS,1257000960.0
2024-04-30,CTS,1395878250.0
2025-04-30,CTS,1142895040.0
2020-07-31,CTSH,37029440000.0
2021-04-30,CTSH,42370800000.0
2022-04-29,CTSH,42068000000.0
2023-05-01,CTSH,30279040000.0
2024-04-30,CTSH,32642960000.0
2025-04-30,CTSH,36343580000.0
2020-07-31,CTT,0.0
2021-04-30,CTT,0.0
2022-04-29,CTT,0.0
2020-07-31,CTV,2992580619.0
2021-04-30,CTV,1202499757.0
2022-04-29,CTV,761535389.0
2023-05-01,CTV,127816134.0
2024-04-30,CTV,320346058.0
2025-02-12,CTV,461021309.0
2020-07-31,CTVA,21405720000.0
2021-04-30,CTVA,35950748000.0
2022-04-29,CTVA,41709870000.0
2023-05-01,CTVA,43685768000.0
2024-04-30,CTVA,37669067000.0
2025-04-30,CTVA,43002463000.0
2020-07-31,CTXS,17595883800.0
2021-04-30,CTXS,15385885500.0
2022-04-29,CTXS,12795983200.0
2020-07-31,CUBE,5748414150.0
2021-04-30,CUBE,8527868760.0
2022-04-29,CUBE,10687849600.0
2023-05-01,CUBE,10124428960.0
2024-04-30,CUBE,9130017480.0
2025-04-30,CUBE,9299724210.0
2020-07-31,CUBI,373482422.0
2021-04-30,CUBI,1114292655.0
2022-04-29,CUBI,1376219755.0
2023-05-01,CUBI,653836295.0
2024-04-30,CUBI,1437391274.0
2025-04-30,CUBI,1572381150.0
2021-07-01,CURV,2656886400.0
2022-04-29,CURV,622484360.0
2023-05-01,CURV,380383800.0
2024-04-30,CURV,527974590.0
2025-04-30,CURV,663981400.0
2020-07-31,CUZ,4563947520.0
2021-04-30,CUZ,5451545550.0
2022-04-29,CUZ,5343248300.0
2023-05-01,CUZ,3254415450.0
2024-04-30,CUZ,3489059300.0
2025-04-30,CUZ,4621459860.0
2020-07-31,CVBF,2439757190.0
2021-04-30,CVBF,2869416060.0
2022-04-29,CVBF,3216998960.0
2023-05-01,CVBF,2012701500.0
2024-04-30,CVBF,2261923258.0
2025-04-30,CVBF,2576577885.0
2020-07-31,CVCO,1839619371.0
2021-04-30,CVCO,1926385099.0
2022-04-29,CVCO,2106943650.0
2023-05-01,CVCO,2595927939.0
2024-04-30,CVCO,3044208857.0
2025-04-30,CVCO,3998475291.0
2020-07-31,CVCY,163869859.0
2021-04-30,CVCY,245476608.0
2022-04-29,CVCY,225252578.0
2023-05-01,CVCY,176433061.0
2024-04-26,CVCY,335453976.0
2020-07-31,CVET,2570560000.0
2021-04-30,CVET,3925050000.0
2022-04-29,CVET,1932000000.0
2020-07-31,CVGI,72507240.0
2021-04-30,CVGI,345723420.0
2022-04-29,CVGI,231461660.0
2023-05-01,CVGI,244246890.0
2024-04-30,CVGI,200283250.0
2025-04-30,CVGI,32167169.0
2020-07-31,CVGW,1015943220.0
2021-04-30,CVGW,1370547943.0
2022-04-29,CVGW,640143360.0
2023-05-01,CVGW,564995920.0
2024-04-30,CVGW,479736950.0
2025-04-30,CVGW,492657940.0
2020-07-31,CVI,1527600000.0
2021-04-30,CVI,1693425000.0
2022-04-29,CVI,2519535000.0
2023-05-01,CVI,2685360000.0
2024-04-30,CVI,3053190000.0
2025-04-30,CVI,1895430000.0
2020-07-31,CVLG,288707900.0
2021-04-30,CVLG,360615150.0
2022-04-29,CVLG,318657560.0
2023-05-01,CVLG,547707870.0
2024-04-30,CVLG,594067740.0
2025-04-30,CVLG,525399799.0
2020-07-31,CVLT,2039120964.0
2021-04-30,CVLT,3209971800.0
2022-04-29,CVLT,2729323000.0
2023-05-01,CVLT,2570725950.0
2024-04-30,CVLT,4475684660.0
2025-04-30,CVLT,7364750580.0
2020-07-31,CVLY,115056000.0
2021-04-30,CVLY,180614400.0
2022-04-29,CVLY,227814800.0
2023-05-01,CVLY,184608000.0
2024-04-30,CVLY,214207800.0
2020-07-31,CVNA,10847274750.0
2021-04-30,CVNA,23219593480.0
2022-04-29,CVNA,5880042000.0
2023-05-01,CVNA,736118460.0
2024-04-30,CVNA,9643430160.0
2025-04-30,CVNA,31805573400.0
2021-06-30,CVRX,563546816.0
2022-04-29,CVRX,127747570.0
2023-05-01,CVRX,264076087.0
2024-04-30,CVRX,329308459.0
2025-04-30,CVRX,165404396.0
2020-07-31,CVS,82451400000.0
2021-04-30,CVS,100771600000.0
2022-04-29,CVS,126218690000.0
2023-05-01,CVS,94800870000.0
2024-04-30,CVS,85043759999.0
2025-04-30,CVS,84121309999.0
2021-04-30,CVT,4945931024.0
2022-04-29,CVT,3390630024.0
2023-05-01,CVT,4122128232.0
2020-07-31,CVX,155585560020.0
2021-04-30,CVX,197640435520.0
2022-04-29,CVX,305146629010.0
2023-05-01,CVX,312264674600.0
2024-04-30,CVX,294453539340.0
2025-04-30,CVX,237374085680.0
2020-07-31,CW,3702490400.0
2021-04-30,CW,5233028500.0
2022-04-29,CW,5491888390.0
2023-05-01,CW,6581472590.0
2024-04-30,CW,9706492840.0
2025-04-30,CW,13062363860.0
2022-04-29,CWAN,4166549367.0
2023-05-01,CWAN,2449076451.0
2024-04-30,CWAN,3445556167.0
2025-04-30,CWAN,5396760585.0
2020-07-31,CWCO,185534461.0
2021-04-30,CWCO,178487353.0
2022-04-29,CWCO,166306490.0
2023-05-01,CWCO,262477163.0
2024-04-30,CWCO,402851104.0
2025-04-30,CWCO,367975536.0
2020-07-31,CWEN,2846640000.0
2021-04-30,CWEN,3356730000.0
2022-04-29,CWEN,3572010000.0
2023-05-01,CWEN,3549780000.0
2024-04-30,CWEN,2735460000.0
2025-04-30,CWEN,3462120000.0
2020-07-31,CWEN.A,2846640000.0
2021-04-30,CWEN.A,3356730000.0
2022-04-29,CWEN.A,3572010000.0
2023-05-01,CWEN.A,3549780000.0
2024-04-30,CWEN.A,2735460000.0
2025-04-30,CWEN.A,3462120000.0
2020-07-31,CWH,1460405600.0
2021-04-30,CWH,2002099820.0
2022-04-29,CWH,1071806160.0
2023-05-01,CWH,1003249500.0
2024-04-30,CWH,913102690.0
2025-04-30,CWH,754123860.0
2020-07-31,CWK,2347705874.0
2021-04-30,CWK,3791000000.0
2022-04-29,CWK,4038239999.0
2023-05-01,CWK,2225580000.0
2024-04-30,CWK,2209850000.0
2025-04-30,CWK,2158848000.0
2020-07-31,CWST,2680181700.0
2021-04-30,CWST,3447172260.0
2022-04-29,CWST,4247038079.0
2023-05-01,CWST,4738496000.0
2024-04-30,CWST,5245912000.0
2025-04-30,CWST,7444803150.0
2020-07-31,CWT,2298223580.0
2021-04-30,CWT,3000950000.0
2022-04-29,CWT,2801343090.0
2023-05-01,CWT,3144138320.0
2024-04-30,CWT,2863303040.0
2025-04-30,CWT,3014232150.0
2021-06-23,CXM,2949584000.0
2022-04-29,CXM,3451812000.0
2023-05-01,CXM,3216044000.0
2024-04-30,CXM,3203784780.0
2025-04-30,CXM,1960265590.0
2020-07-31,CXW,1065921120.0
2021-04-30,CXW,934598910.0
2022-04-29,CXW,1458729561.0
2023-05-01,CXW,998790119.0
2024-04-30,CXW,1690256000.0
2025-04-30,CXW,2495833600.0
2020-07-31,CYBE,284894000.0
2021-04-30,CYBE,240794010.0
2022-04-29,CYBE,322443230.0
2020-07-31,CYH,572776990.0
2021-04-30,CYH,1416822159.0
2022-04-29,CYH,990163029.0
2023-05-01,CYH,814009756.0
2024-04-30,CYH,432300000.0
2025-04-30,CYH,362753366.0
2020-07-31,CYRX,1297262516.0
2021-04-30,CYRX,2588503585.0
2022-04-29,CYRX,1096317909.0
2023-05-01,CYRX,1033613128.0
2024-04-30,CYRX,793633217.0
2025-04-30,CYRX,276861777.0
2020-07-31,CYTK,1476191980.0
2021-04-30,CYTK,1825421760.0
2022-04-29,CYTK,3418094970.0
2023-05-01,CYTK,3616666350.0
2024-04-30,CYTK,6074788440.0
2025-04-30,CYTK,5058333000.0
2021-04-30,CYXT,1654808037.0
2022-04-29,CYXT,2148153214.0
2023-05-01,CYXT,54282433.0
2020-07-31,CZFS,191977461.0
2021-04-30,CZFS,239213245.0
2022-04-29,CZFS,268761925.0
2023-05-01,CZFS,357946066.0
2024-04-30,CZFS,189954861.0
2025-04-30,CZFS,258545874.0
2020-07-31,CZNC,279277520.0
2021-04-30,CZNC,391943305.0
2022-04-29,CZNC,361487013.0
2023-05-01,CZNC,287418499.0
2024-04-30,CZNC,259681389.0
2025-04-30,CZNC,295266741.0
2020-07-31,CZR,4719600000.0
2021-04-30,CZR,20448560000.0
2022-04-29,CZR,14183920000.0
2023-05-01,CZR,9999650000.0
2024-04-30,CZR,7737120000.0
2025-04-30,CZR,5736720000.0
2020-07-31,D,66120480000.0
2021-04-30,D,64447340000.0
2022-04-29,D,66814176000.0
2023-05-01,D,47752320000.0
2024-04-30,D,42736534000.0
2025-04-30,D,46342636000.0
2020-07-31,DAKT,186207180.0
2021-04-30,DAKT,278556990.0
2022-04-29,DAKT,150626050.0
2023-05-01,DAKT,217726649.0
2024-04-30,DAKT,437638949.0
2025-04-30,DAKT,603879030.0
2020-07-31,DAL,15855950000.0
2021-04-30,DAL,29888040000.0
2022-04-29,DAL,27453140000.0
2023-05-01,DAL,22186080000.0
2024-04-30,DAL,32094870000.0
2025-04-30,DAL,26809720000.0
2020-07-31,DAN,1651635000.0
2021-04-30,DAN,3673560000.0
2022-04-29,DAN,2123754000.0
2023-05-01,DAN,2051946000.0
2024-04-30,DAN,1799864000.0
2025-04-30,DAN,2000544000.0
2020-07-31,DAR,4532033520.0
2021-04-30,DAR,11321947350.0
2022-04-29,DAR,11862172480.0
2023-05-01,DAR,9428790000.0
2024-04-30,DAR,6771361550.0
2025-04-30,DAR,5263065000.0
2021-04-30,DASH,47920001189.0
2022-04-29,DASH,29637344230.0
2023-05-01,DASH,24179441400.0
2024-04-30,DASH,53058903320.0
2025-04-30,DASH,81288089580.0
2021-04-30,DAVE,3667926941.0
2022-04-29,DAVE,1501753737.0
2023-05-01,DAVE,65958825.0
2024-04-30,DAVE,543843751.0
2025-04-30,DAVE,1244634438.0
2021-05-27,DAWN,1455330066.0
2022-04-29,DAWN,517679690.0
2023-05-01,DAWN,1084741784.0
2024-04-30,DAWN,1489774401.0
2025-04-30,DAWN,728391055.0
2024-04-30,DBD,1190416000.0
2025-04-30,DBD,1666808000.0
2020-07-31,DBI,426359220.0
2021-04-30,DBI,1285250100.0
2022-04-29,DBI,1063089680.0
2023-05-01,DBI,534444391.0
2024-04-30,DBI,528963309.0
2025-04-30,DBI,133694010.0
2020-07-31,DBRG,905738880.0
2021-04-30,DBRG,3357501000.0
2022-04-29,DBRG,4243448719.0
2023-05-01,DBRG,1912876900.0
2024-04-30,DBRG,2800685520.0
2025-04-30,DBRG,1442112000.0
2020-07-31,DBX,9552725000.0
2021-04-30,DBX,9981880000.0
2022-04-29,DBX,7919175000.0
2023-05-01,DBX,6947490000.0
2024-04-30,DBX,7466784000.0
2025-04-30,DBX,8607825000.0
2022-04-29,DC,294476505.0
2023-05-01,DC,249851900.0
2024-04-30,DC,229747971.0
2025-04-30,DC,252717300.0
2021-04-30,DCGO,1002210620.0
2022-04-29,DCGO,809263325.0
2023-05-01,DCGO,851474133.0
2024-04-30,DCGO,344221268.0
2025-04-30,DCGO,226555911.0
2020-07-31,DCI,6129512000.0
2021-04-30,DCI,7910304000.0
2022-04-29,DCI,6051536000.0
2023-05-01,DCI,7809662000.0
2024-04-30,DCI,8692880000.0
2025-04-30,DCI,7861308000.0
2020-07-31,DCO,420722850.0
2021-04-30,DCO,699970540.0
2022-04-29,DCO,616414900.0
2023-05-01,DCO,702987350.0
2024-04-30,DCO,799179750.0
2025-04-30,DCO,849482400.0
2020-07-31,DCOM,590911948.0
2021-04-30,DCOM,1357293270.0
2022-04-29,DCOM,1214580113.0
2023-05-01,DCOM,758175220.0
2024-04-30,DCOM,697596627.0
2025-04-30,DCOM,1225013366.0
2020-07-31,DCPH,2614838984.0
2021-04-30,DCPH,2688861595.0
2022-04-29,DCPH,726295529.0
2023-05-01,DCPH,1230244377.0
2024-04-30,DCPH,2190960171.0
2021-04-30,DCT,5472468664.0
2022-04-29,DCT,2111106029.0
2023-04-06,DCT,2520900300.0
2020-07-31,DD,39275712000.0
2021-04-30,DD,40837456000.0
2022-04-29,DD,33321022000.0
2023-05-01,DD,31859295999.0
2024-04-30,DD,30290500000.0
2025-04-30,DD,27616814999.0
2020-07-31,DDD,781092930.0
2021-04-30,DDD,2593416000.0
2022-04-29,DDD,1437606681.0
2023-05-01,DDD,1193845330.0
2024-04-30,DDD,441536700.0
2025-04-30,DDD,243939840.0
2020-07-31,DDOG,28397718440.0
2021-04-30,DDOG,26418789630.0
2022-04-29,DDOG,38020940100.0
2023-05-01,DDOG,21072861000.0
2024-04-30,DDOG,41641653000.0
2025-04-30,DDOG,34767091200.0
2020-07-31,DDS,545748265.0
2021-04-30,DDS,2159897670.0
2022-04-29,DDS,5575217310.0
2023-05-01,DDS,4843307200.0
2024-04-30,DDS,7108577700.0
2025-04-30,DDS,5477228000.0
2020-07-31,DE,55185030000.0
2021-04-30,DE,116001880000.0
2022-04-29,DE,115605810000.0
2023-05-01,DE,111120496000.0
2024-04-30,DE,107442045000.0
2025-04-30,DE,125902896000.0
2020-07-31,DEA,1964350833.0
2021-04-30,DEA,1796380517.0
2022-04-29,DEA,1728994739.0
2023-05-01,DEA,1303289559.0
2024-04-30,DEA,1203270184.0
2025-04-30,DEA,871831004.0
2020-07-31,DEC,901905675.0
2021-04-30,DEC,1252150300.0
2022-04-29,DEC,1288875057.0
2023-05-01,DEC,1102018540.0
2024-04-30,DEC,662245014.0
2025-04-30,DEC,594552439.0
2020-07-31,DECK,5869466880.0
2021-04-30,DECK,9406912860.0
2022-04-29,DECK,7115719980.0
2023-05-01,DECK,12714620100.0
2024-04-30,DECK,20852723880.0
2025-04-30,DECK,16845273360.0
2020-07-31,DEI,5110427500.0
2021-04-30,DEI,5885297340.0
2022-04-29,DEI,5178596640.0
2023-05-01,DEI,2137703280.0
2024-04-30,DEI,2294848350.0
2025-04-30,DEI,2314989870.0
2020-07-31,DELL,22641570000.0
2021-04-30,DELL,38005030000.0
2022-04-29,DELL,35326651710.0
2023-05-01,DELL,31725680000.0
2024-04-30,DELL,88245120000.0
2025-04-30,DELL,63497920000.0
2021-04-30,DEN,2774855590.0
2022-04-29,DEN,3311412860.0
2023-05-01,DEN,4801109660.0
2020-07-31,DENN,566800805.0
2021-04-30,DENN,1236668360.0
2022-04-29,DENN,798762920.0
2023-05-01,DENN,633742920.0
2024-04-30,DENN,425605360.0
2025-04-30,DENN,193721310.0
2020-07-31,DESP,547744097.0
2021-04-30,DESP,1074757000.0
2022-04-29,DESP,904322960.0
2023-05-01,DESP,393255900.0
2024-04-30,DESP,1011818760.0
2025-04-30,DESP,1616561660.0
2021-04-30,DFH,2338943064.0
2022-04-29,DFH,1607512412.0
2023-05-01,DFH,1497181094.0
2024-04-30,DFH,3327164831.0
2025-04-30,DFH,2118889127.0
2020-07-31,DFIN,294100000.0
2021-04-30,DFIN,1029872000.0
2022-04-29,DFIN,922005000.0
2023-05-01,DFIN,1258765000.0
2024-04-30,DFIN,1839454000.0
2025-04-30,DFIN,1383340000.0
2020-07-31,DFS,15125580000.0
2021-04-30,DFS,34656000000.0
2022-04-29,DFS,31376340000.0
2023-05-01,DFS,25201330000.0
2024-04-30,DFS,31809230000.0
2025-04-30,DFS,46032840000.0
2020-07-31,DG,47053742590.0
2021-04-30,DG,50449929214.0
2022-04-29,DG,53752801470.0
2023-05-01,DG,48244379300.0
2024-04-30,DG,30586724120.0
2025-04-30,DG,20610488340.0
2020-07-31,DGICA,410222870.0
2021-04-30,DGICA,477076528.0
2022-04-29,DGICA,428183910.0
2023-05-01,DGICA,471646395.0
2024-04-30,DGICA,449191680.0
2025-04-30,DGICA,679954085.0
2020-07-31,DGII,352437480.0
2021-04-30,DGII,608598590.0
2022-04-29,DGII,664678520.0
2023-05-01,DGII,1045446570.0
2024-04-30,DGII,1112835360.0
2025-04-30,DGII,997696000.0
2020-07-31,DGX,17154450000.0
2021-04-30,DGX,16485000000.0
2022-04-29,DGX,15659280000.0
2023-05-01,DGX,15621759999.0
2024-04-30,DGX,15337980000.0
2025-04-30,DGX,19782420000.0
2022-04-29,DH,2346167434.0
2023-05-01,DH,1194808279.0
2024-04-30,DH,814988628.0
2025-04-30,DH,312842130.0
2020-07-31,DHC,926362663.0
2021-04-30,DHC,1051389820.0
2022-04-29,DHC,535943250.0
2023-05-01,DHC,207653340.0
2024-04-30,DHC,564495480.0
2025-04-30,DHC,541498260.0
2020-07-31,DHI,24088856000.0
2021-04-30,DHI,35354913000.0
2022-04-29,DHI,24412172000.0
2023-05-01,DHI,36851958000.0
2024-04-30,DHI,47149941000.0
2025-04-30,DHI,39481250000.0
2020-07-31,DHIL,365005126.0
2021-04-30,DHIL,546601671.0
2022-04-29,DHIL,530884753.0
2023-05-01,DHIL,479385916.0
2024-04-30,DHIL,413253896.0
2025-04-30,DHIL,346264596.0
2020-07-31,DHR,128424085000.0
2021-04-30,DHR,160826805000.0
2022-04-29,DHR,161763420000.0
2023-05-01,DHR,157981271000.0
2024-04-30,DHR,181906912000.0
2025-04-30,DHR,142780079000.0
2020-07-31,DHT,896142778.0
2021-04-30,DHT,1008489678.0
2022-04-29,DHT,937233574.0
2023-05-01,DHT,1548857466.0
2024-04-30,DHT,1838614769.0
2025-04-30,DHT,1724003623.0
2021-06-10,DIBS,473937928500.0
2022-04-29,DIBS,288568193.0
2023-05-01,DIBS,150245927.0
2024-04-30,DIBS,220321730.0
2025-04-30,DIBS,87865310.0
2022-04-29,DICE,759210368.0
2023-05-01,DICE,1624626601.0
2020-07-31,DIN,736920030.0
2021-04-30,DIN,1632031900.0
2022-04-29,DIN,1150624500.0
2023-05-01,DIN,974507280.0
2024-04-30,DIN,658986300.0
2025-04-30,DIN,296738640.0
2020-07-31,DINO,4455412500.0
2021-04-30,DINO,5688305000.0
2022-04-29,DINO,8476635040.0
2023-05-01,DINO,8436383280.0
2024-04-30,DINO,10389417500.0
2025-04-30,DINO,5667834160.0
2020-07-31,DIOD,2666396250.0
2021-04-30,DIOD,3430872270.0
2022-04-29,DIOD,3305702950.0
2023-05-01,DIOD,3767941870.0
2024-04-30,DIOD,3368170330.0
2025-04-30,DIOD,1779187200.0
2020-07-31,DIS,207348192524.0
2021-04-30,DIS,338184360000.0
2022-04-29,DIS,203501490000.0
2023-05-01,DIS,186942090000.0
2024-04-30,DIS,202313100000.0
2025-04-30,DIS,164437600000.0
2020-07-31,DISH,16874832520.0
2021-04-30,DISH,23635235100.0
2022-04-29,DISH,18164376730.0
2023-05-01,DISH,4736612790.0
2020-07-31,DJCO,392131864.0
2021-04-30,DJCO,421389871.0
2022-04-29,DJCO,354901200.0
2023-05-01,DJCO,378847393.0
2024-04-30,DJCO,461579115.0
2025-04-30,DJCO,521799370.0
2024-04-30,DJT,4993000000.0
2025-04-30,DJT,5414923172.0
2020-07-31,DK,1283323321.0
2021-04-30,DK,1747393172.0
2022-04-29,DK,1713492083.0
2023-05-01,DK,1420709932.0
2024-04-30,DK,1749720932.0
2025-04-30,DK,823313255.0
2020-07-31,DKNG,11878162500.0
2021-04-30,DKNG,22745987020.0
2022-04-29,DKNG,5978611440.0
2023-05-01,DKNG,10450963200.0
2024-04-30,DKNG,19919998920.0
2025-04-30,DKNG,16245520932.0
2020-07-31,DKS,3838010600.0
2021-04-30,DKS,6998655000.0
2022-04-29,DKS,7345372020.0
2023-05-01,DKS,11927969920.0
2024-04-30,DKS,16192147080.0
2025-04-30,DKS,14895479340.0
2020-07-31,DLB,6992920799.0
2021-04-30,DLB,10284085970.0
2022-04-29,DLB,7763501110.0
2023-05-01,DLB,7981703520.0
2024-04-30,DLB,7432139660.0
2025-04-30,DLB,7325382050.0
2020-07-31,DLHC,125882400.0
2021-04-30,DLHC,127833550.0
2022-04-29,DLHC,193461200.0
2023-05-01,DLHC,147268020.0
2024-04-30,DLHC,151143840.0
2025-04-30,DLHC,56680840.0
2020-07-31,DLR,42852712788.0
2021-04-30,DLR,43483323520.0
2022-04-29,DLR,41599487280.0
2023-05-01,DLR,28632152700.0
2024-04-30,DLR,44345344860.0
2025-04-30,DLR,54051088820.0
2020-07-31,DLTR,22151955000.0
2021-04-30,DLTR,26794680000.0
2022-04-29,DLTR,36599985000.0
2023-05-01,DLTR,33822766999.0
2024-04-30,DLTR,25754850000.0
2025-04-30,DLTR,17466072000.0
2020-07-31,DLX,1182046560.0
2021-04-30,DLX,1860945500.0
2022-04-29,DLX,1164873280.0
2023-05-01,DLX,645896160.0
2024-04-30,DLX,872199500.0
2025-04-30,DLX,661380000.0
2020-07-31,DMRC,172108460.0
2021-04-30,DMRC,553387264.0
2022-04-29,DMRC,504947889.0
2023-05-01,DMRC,344366959.0
2024-04-30,DMRC,438232200.0
2025-04-30,DMRC,281173200.0
2020-07-31,DNB,10391250000.0
2021-04-30,DNB,10190300970.0
2022-04-29,DNB,6776079293.0
2023-05-01,DNB,4765321132.0
2024-04-30,DNB,3927158890.0
2025-04-30,DNB,3886701000.0
2020-07-31,DNLI,2517432240.0
2021-04-30,DNLI,7330854331.0
2022-04-29,DNLI,2915202500.0
2023-05-01,DNLI,3535818456.0
2024-04-30,DNLI,2306800662.0
2025-04-30,DNLI,2831934330.0
2020-07-31,DNOW,858920000.0
2021-04-30,DNOW,1080200000.0
2022-04-29,DNOW,1207415257.0
2023-05-01,DNOW,1152932103.0
2024-04-30,DNOW,1495660000.0
2025-04-30,DNOW,1682220000.0
2020-07-31,DNTH,338752514.0
2021-04-30,DNTH,625666512.0
2022-04-29,DNTH,84106216.0
2023-05-01,DNTH,47421081.0
2024-04-30,DNTH,730747261.0
2025-04-30,DNTH,782033350.0
2021-07-01,DNUT,3435505836.0
2022-04-29,DNUT,2175742558.0
2023-05-01,DNUT,2541260240.0
2024-04-30,DNUT,2132903850.0
2025-04-30,DNUT,696954899.0
2022-04-29,DO,782466585.0
2023-05-01,DO,1165070760.0
2024-04-30,DO,1252421280.0
2020-07-31,DOC,5681426750.0
2021-04-30,DOC,7411860436.0
2022-04-29,DOC,7451043448.0
2023-05-01,DOC,11837642640.0
2024-04-30,DOC,13071329020.0
2025-04-30,DOC,12471355280.0
2021-04-30,DOCN,4651751050.0
2022-04-29,DOCN,4041653860.0
2023-05-01,DOCN,2823302040.0
2024-04-30,DOCN,3000709480.0
2025-04-30,DOCN,2850525000.0
2021-06-24,DOCS,4642747000.0
2022-04-29,DOCS,7692796889.0
2023-05-01,DOCS,6963851799.0
2024-04-30,DOCS,4508466900.0
2025-04-30,DOCS,10714030560.0
2020-07-31,DOCU,40422099090.0
2021-04-30,DOCU,43695348240.0
2022-04-29,DOCU,15837235668.0
2023-05-01,DOCU,10081261470.0
2024-04-30,DOCU,11632092400.0
2025-04-30,DOCU,16619693250.0
2021-07-30,DOLE,1181377132.0
2022-04-29,DOLE,1129996980.0
2023-05-01,DOLE,1181617050.0
2024-04-30,DOLE,1155298100.0
2025-04-30,DOLE,1442548730.0
2020-07-31,DOMO,950371940.0
2021-04-30,DOMO,2049758070.0
2022-04-29,DOMO,1379078900.0
2023-05-01,DOMO,559790400.0
2024-04-30,DOMO,289069170.0
2025-04-30,DOMO,291761240.0
2020-07-31,DOOR,2062881060.0
2021-04-30,DOOR,3087858949.0
2022-04-29,DOOR,1746163814.0
2023-05-01,DOOR,2006976680.0
2024-04-30,DOOR,2901700563.0
2020-07-31,DORM,2640908080.0
2021-04-30,DORM,3163037650.0
2022-04-29,DORM,3102177280.0
2023-05-01,DORM,2725899580.0
2024-04-30,DORM,2707189650.0
2025-04-30,DORM,3463111371.0
2020-07-31,DOV,14825213760.0
2021-04-30,DOV,21474557790.0
2022-04-29,DOV,19172805600.0
2023-05-01,DOV,20477195420.0
2024-04-30,DOV,24643529900.0
2025-04-30,DOV,23424613550.0
2020-07-31,DOW,30404930000.0
2021-04-30,DOW,46687500000.0
2022-04-29,DOW,48259050000.0
2023-05-01,DOW,38255770000.0
2024-04-30,DOW,40046220000.0
2025-04-30,DOW,21624071000.0
2020-07-31,DOX,8217693000.0
2021-04-30,DOX,9759179280.0
2022-04-29,DOX,9747601110.0
2023-05-01,DOX,11057990400.0
2024-04-30,DOX,9635836740.0
2025-04-30,DOX,9986952100.0
2020-07-31,DPZ,15172985366.0
2021-04-30,DPZ,15875916443.0
2022-04-29,DPZ,12139304476.0
2023-05-01,DPZ,10955709603.0
