date,ticker,close,d2c,shorts,volume,trend_score,news_volume,wiki_views
2023-07-14,AAL,18.14,3.03,67806794,22405545,5.5,43,5443
2023-07-31,AAL,16.75,2.41,63229159,26240072,5.0,43,6947
2023-08-15,AAL,15.55,2.69,65916912,24496001,4.0,14,6523
2023-08-31,AAL,14.73,3.18,64752208,20360647,4.0,31,6315
2023-09-15,AAL,13.31,3.11,82194796,26387706,3.5,21,5449
2023-09-29,AAL,12.81,2.8,76447264,27260526,4.0,16,5078
2023-10-13,AAL,11.72,1.7,71215180,41786356,4.0,17,5048
2023-10-31,AAL,11.15,2.26,100663327,44567687,4.5,33,6781
2023-11-15,AAL,12.42,2.18,73607306,33789274,4.0,12,5706
2023-11-30,AAL,12.43,2.34,67650965,28968906,4.0,19,5432
2023-12-15,AAL,14.49,1.55,62703995,40473298,5.0,11,6022
2023-12-29,AAL,13.74,2.43,58639828,24172976,4.0,12,5455
2024-01-12,AAL,13.21,1.16,48995330,42180096,4.5,27,6695
2024-01-31,AAL,14.23,1.0,40802414,45866643,6.0,35,9427
2024-02-15,AAL,14.9,1.38,41435483,29973858,4.0,14,5722
2024-02-29,AAL,15.68,1.47,37805747,25670443,4.0,12,5550
2024-03-15,AAL,13.96,1.4,45562853,32502265,4.0,27,6415
2024-03-28,AAL,15.35,1.66,40560830,24429700,3.5,6,5548
2024-04-15,AAL,12.94,1.57,51721369,32855360,4.0,10,6836
2024-04-30,AAL,13.51,1.47,52684995,35767828,4.5,33,5931
2024-05-15,AAL,14.94,2.0,53327236,26605165,4.0,9,6129
2024-05-31,AAL,11.5,2.0,83415716,41791224,5.5,42,7088
2024-06-14,AAL,11.28,2.25,79211434,35145202,5.5,38,5452
2024-06-28,AAL,11.33,3.26,87237350,26777431,4.5,23,5202
2024-07-15,AAL,10.63,3.49,110407761,31593303,6.0,35,6386
2024-07-31,AAL,10.64,1.9,83171696,43841302,6.0,182,6233
2024-08-15,AAL,10.09,3.59,121642787,33857671,5.0,158,5940
2024-08-30,AAL,10.62,3.96,97032916,24505446,4.5,172,6320
2024-09-13,AAL,10.69,2.87,95522005,33277941,4.0,174,5772
2024-09-30,AAL,11.24,1.82,84430817,46474419,4.0,37,7180
2024-10-15,AAL,12.03,2.5,81867102,32750342,4.5,11,6349
2024-10-31,AAL,13.4,1.89,66510760,35195779,4.5,31,6374
2024-11-15,AAL,14.39,2.3,56939882,24799331,4.0,12,5658
2024-11-29,AAL,14.52,2.3,47434056,20589967,4.0,18,5686
2024-12-13,AAL,16.92,1.45,47221168,32478024,5.5,22,5593
2024-12-31,AAL,17.43,2.36,45315671,19173195,4.0,27,8386
2025-01-15,AAL,18.07,1.92,51088739,26582177,4.0,29,6757
2025-01-31,AAL,16.92,1.33,51625770,38715866,6.5,59,13375
2025-02-14,AAL,15.97,1.78,50861546,28642901,4.0,4,7252
2025-02-28,AAL,14.35,1.45,60714575,42012502,4.0,15,5767
2025-03-14,AAL,10.87,1.0,58688463,76474797,5.0,17,4974
2025-03-31,AAL,10.55,1.0,51167897,53977134,5.0,8,5400
2025-04-15,AAL,9.85,1.0,68723838,79405581,6.5,21,5197
2025-04-30,AAL,9.95,1.1,73552177,66741088,5.5,34,5045
2025-05-15,AAL,11.76,1.03,67468549,65663962,5.0,12,4359
2025-05-30,AAL,11.41,1.22,66195579,54354288,4.0,8,5093
2025-06-13,AAL,10.37,1.29,67243519,51989246,4.5,11,5112
2025-06-30,AAL,11.22,1.34,71857987,53479992,4.5,5,6295
2025-07-15,AAL,12.17,1.03,66230607,64080646,5.5,16,5286
2025-07-31,AAL,11.49,1.0,62462584,73884621,6.5,34,5191
2025-08-15,AAL,13.17,1.03,65052871,62978230,5.0,8,4801
2025-08-29,AAL,13.37,1.05,65925377,62785118,4.0,5,4350
2025-09-15,AAL,12.53,1.0,72107910,88082868,4.0,6,5491
2020-10-30,ACB,40.5,2.07,23979219,11598093,0.5,21,5578
2020-11-13,ACB,70.8,1.0,41222906,107990609,0.5,68,13771
2020-11-30,ACB,116.8,1.07,36540771,34291004,0.0,43,9073
2020-12-15,ACB,102.1,1.0,36538839,39077549,0.0,33,8438
2020-12-31,ACB,83.1,2.77,34388885,12400405,0.0,24,5152
2021-01-15,ACB,120.4,1.07,33219261,31118191,0.0,30,8153
2021-01-29,ACB,111.5,1.26,25886985,20482336,0.0,23,6663
2021-02-12,ACB,124.8,1.0,19200413,39880012,0.5,51,12550
2021-02-26,ACB,105.2,1.3,20230058,15572612,0.0,23,6218
2021-03-15,ACB,111.4,2.18,26688893,12231681,0.0,20,6100
2021-03-31,ACB,93.1,3.13,27837673,8894909,0.0,12,4953
2021-04-15,ACB,77.9,5.05,36416517,7215061,0.0,9,4364
2021-04-30,ACB,89.4,6.24,37634875,6027520,0.0,16,4229
2021-05-14,ACB,68.6,6.93,35952296,5186969,0.0,29,3149
2021-05-28,ACB,96.6,7.02,34010168,4847177,0.0,23,3026
2021-06-15,ACB,93.4,4.48,32920942,7342823,0.0,22,3600
2021-06-30,ACB,90.4,8.1,29313706,3617672,0.0,7,2498
2021-07-15,ACB,73.4,7.05,32467897,4602961,0.0,12,2836
2021-07-30,ACB,70.2,7.34,36749655,5006572,0.0,15,2592
2021-08-13,ACB,67.8,10.44,38998742,3736509,0.0,8,2293
2021-08-31,ACB,74.2,8.56,36168848,4226488,0.0,14,2685
2021-09-15,ACB,66.8,8.57,38328562,4471370,0.0,16,2277
2021-09-30,ACB,69.2,5.66,40431665,7143837,0.0,31,2819
2021-10-15,ACB,70.3,10.68,34747062,3253302,0.0,12,2352
2021-10-29,ACB,66.3,7.87,32318957,4107946,0.0,13,2707
2021-11-15,ACB,81.1,3.99,31089386,7786274,0.0,27,2861
2021-11-30,ACB,64.2,5.08,29906605,5882921,0.0,10,2411
2021-12-15,ACB,57.8,6.42,30311024,4719267,0.0,5,2011
2021-12-31,ACB,54.1,6.81,30945641,4543940,0.0,8,1847
2022-01-14,ACB,55.1,4.81,26265950,5462694,0.0,8,1989
2022-01-31,ACB,41.6,2.84,22670019,7996187,0.0,10,2858
2022-02-15,ACB,46.3,3.47,21397170,6166202,0.0,22,2702
2022-02-28,ACB,38.0,4.16,20715240,4978385,0.0,5,2186
2022-03-15,ACB,30.3,4.73,22881511,4833243,0.0,3,2134
2022-03-31,ACB,40.0,1.99,25653697,12879623,0.0,22,2472
2022-04-14,ACB,35.4,3.79,26655776,7026610,0.0,9,3120
2022-04-29,ACB,30.3,5.28,28004254,5302552,0.0,7,2087
2022-05-13,ACB,28.4,4.11,28560590,6951544,0.0,12,1930
2022-05-31,ACB,16.6,1.55,27727868,17833440,0.0,15,2754
2022-06-15,ACB,13.5,2.01,25629063,12724117,0.0,10,2071
2022-06-30,ACB,13.2,2.62,24642101,9406751,0.0,9,1874
2022-07-15,ACB,13.7,3.19,26332417,8248222,0.0,8,1542
2022-07-29,ACB,14.1,3.01,28534440,9466335,0.0,9,1546
2022-08-15,ACB,18.9,2.49,28875068,11607919,0.0,5,2056
2022-08-31,ACB,16.0,2.8,31432796,11217133,0.0,9,2043
2022-09-15,ACB,15.4,4.17,34693795,8327168,0.0,5,1717
2022-09-30,ACB,12.2,3.91,33159405,8478977,0.0,10,1689
2022-10-14,ACB,10.4,1.93,33247557,17210544,0.0,16,1810
2022-10-31,ACB,14.3,2.4,29930530,12453968,0.0,14,1814
2022-11-15,ACB,15.4,2.04,32274546,15810593,0.0,14,1680
2022-11-30,ACB,12.7,3.76,32862382,8731236,0.0,5,1350
2022-12-15,ACB,10.4,2.18,31232411,14316802,0.0,12,1470
2022-12-30,ACB,9.23,3.94,35937510,9110686,0.0,4,1416
2023-01-13,ACB,10.3,4.24,30893243,7278653,0.0,9,1647
2023-01-31,ACB,10.4,3.9,29357424,7518430,0.0,8,2106
2023-02-15,ACB,9.75,3.19,29568671,9264447,0.0,11,1914
2023-02-28,ACB,8.35,7.64,34136967,4468243,0.0,8,1329
2023-03-15,ACB,7.09,7.11,33234192,4672598,0.0,7,1555
2023-03-31,ACB,6.97,8.56,31143760,3639052,0.0,14,1518
2023-04-14,ACB,6.41,10.07,30129946,2993472,0.0,5,1313
2023-04-28,ACB,6.0,11.22,31392057,2797863,0.0,11,1390
2023-05-15,ACB,5.85,10.74,31336850,2918291,0.0,3,1680
2023-05-31,ACB,5.09,9.46,37526253,3967635,0.0,8,1380
2023-06-15,ACB,5.32,9.47,32692542,3451944,0.0,8,1461
2023-06-30,ACB,5.35,9.99,31769044,3179776,0.0,4,1354
2023-07-14,ACB,5.34,8.02,33988864,4236739,0.0,5,1396
2023-07-31,ACB,5.63,5.08,30656052,6040332,0.0,8,1645
2023-08-15,ACB,5.23,8.1,28188374,3479488,0.0,9,1489
2023-08-31,ACB,4.8,5.35,29276691,5469643,0.0,8,1403
2023-09-15,ACB,9.83,1.0,39393361,79423142,0.0,25,1620
2023-09-29,ACB,5.85,1.31,33679559,25803089,0.0,21,1390
2023-10-13,ACB,5.04,4.45,36076048,8114757,0.0,4,1193
2023-10-31,ACB,4.41,4.22,39205251,9284340,0.0,6,1559
2023-11-15,ACB,4.65,5.16,39686439,7694692,0.0,9,1428
2023-11-30,ACB,4.6,9.58,37660234,3932802,0.0,6,1331
2023-12-15,ACB,4.8,4.34,37377895,8618979,0.0,8,1485
2023-12-29,ACB,4.76,5.1,35931485,7046154,0.0,6,1160
2024-01-12,ACB,4.58,5.83,36778729,6308099,0.0,3,1167
2024-01-31,ACB,3.8,6.84,36175661,5291036,0.0,5,1803
2024-02-15,ACB,3.9,5.28,35534423,6732854,0.0,11,1288
2024-02-29,ACB,3.14,2.56,3332561,1303528,0.0,10,1568
2024-03-15,ACB,3.18,3.14,3822269,1215705,0.0,4,1305
2024-03-28,ACB,4.39,1.0,5076514,7321284,0.0,11,1661
2024-04-15,ACB,6.28,1.0,8141936,20012449,0.0,14,2110
2024-04-30,ACB,9.23,1.0,5268933,9612323,0.0,15,1289
2024-05-15,ACB,7.12,1.0,5279175,5315025,0.0,13,1246
2024-05-31,ACB,6.19,1.41,4372368,3102955,0.0,9,1328
2024-06-14,ACB,5.74,3.86,4128336,1070405,0.0,4,980
2024-06-28,ACB,4.62,3.1,3837531,1236310,0.0,16,572
2024-07-15,ACB,6.09,2.97,3931385,1325173,0.0,7,482
2024-07-31,ACB,6.15,2.31,3965641,1718876,0.0,8,389
2024-08-15,ACB,6.97,1.16,2316992,2004444,0.0,11,372
2024-08-30,ACB,6.08,2.34,2518274,1074543,0.0,4,265
2024-09-13,ACB,5.8,3.35,2734584,817192,0.0,6,208
2024-09-30,ACB,5.88,3.73,2589765,694998,0.0,3,268
2024-10-15,ACB,5.49,3.79,2625124,691923,0.0,5,201
2024-10-31,ACB,5.42,2.67,2814502,1055751,0.0,3,243
2024-11-15,ACB,4.2,2.69,4382450,1628551,0.0,7,210
2024-11-29,ACB,4.55,5.44,4403182,809311,0.0,4,202
2024-12-13,ACB,4.31,6.53,4273402,654584,0.0,0,198
2024-12-31,ACB,4.25,6.89,4522455,656796,0.0,3,310
2025-01-15,ACB,3.97,6.15,4892058,795147,0.0,1,269
2025-01-31,ACB,3.65,7.82,5091644,651422,0.0,3,225
2025-02-14,ACB,6.31,1.0,4701422,12166776,0.0,11,251
2025-02-28,ACB,5.1,2.46,4323800,1758591,0.0,7,332
2025-03-14,ACB,4.41,4.15,4327704,1042685,0.0,3,243
2025-03-31,ACB,4.39,3.93,4932988,1254998,0.0,8,275
2025-04-15,ACB,4.23,5.54,4946977,893578,0.0,1,243
2025-04-30,ACB,4.64,3.97,5174107,1304522,0.0,2,260
2025-05-15,ACB,4.96,7.85,5132361,653964,0.0,1,851
2025-05-30,ACB,5.3,5.06,4891586,966139,0.0,3,964
2025-06-13,ACB,5.85,6.64,5031010,758156,0.0,3,975
2025-06-30,ACB,4.24,2.75,6857369,2492881,0.0,18,1149
2025-07-15,ACB,4.49,6.32,6158810,974969,0.0,6,837
2025-07-31,ACB,4.43,6.76,5662902,837096,0.0,5,893
2025-08-15,ACB,5.08,2.44,5901152,2418263,0.0,11,1192
2025-08-29,ACB,5.42,3.66,6014838,1645142,0.0,3,1075
2025-09-15,ACB,4.97,7.56,6568797,868561,0.0,2,1129
2020-10-30,AG,10.25,9.96,40428000,4060398,47.0,1,925
2020-11-13,AG,10.99,6.04,42801684,7085083,45.5,3,770
2020-11-30,AG,10.37,9.42,43381089,4607589,43.5,0,862
2020-12-15,AG,11.33,12.17,43758633,3595139,56.0,4,806
2020-12-31,AG,13.44,7.72,46988108,6083735,40.5,3,1020
2021-01-15,AG,11.81,6.55,45795150,6987936,48.0,3,1004
2021-01-29,AG,18.12,1.31,22890380,17498981,50.5,9,2714
2021-02-12,AG,17.41,1.29,19300359,14925328,52.5,7,5784
2021-02-26,AG,18.01,2.6,17645173,6783474,48.0,2,1676
2021-03-15,AG,17.29,3.17,16886414,5330129,45.5,4,1428
2021-03-31,AG,15.58,4.37,15058902,3442909,47.0,4,962
2021-04-15,AG,16.87,5.63,16734262,2974436,49.0,4,773
2021-04-30,AG,15.09,5.24,17503574,3341198,52.5,1,788
2021-05-14,AG,16.0,3.8,18115162,4766456,46.0,3,936
2021-05-28,AG,17.78,4.12,18221857,4424675,47.5,0,764
2021-06-15,AG,18.04,4.23,17604165,4161335,45.5,0,775
2021-06-30,AG,15.81,3.81,19407985,5100391,43.5,2,733
2021-07-15,AG,13.94,5.18,18885660,3645092,43.5,5,814
2021-07-30,AG,13.71,4.88,18649245,3823692,45.5,1,748
2021-08-13,AG,12.75,5.94,18858690,3176723,47.5,0,521
2021-08-31,AG,12.91,4.36,17952961,4115297,47.5,4,750
2021-09-15,AG,12.79,5.19,17062582,3285446,47.5,1,659
2021-09-30,AG,11.3,3.25,14955274,4598028,48.5,0,746
2021-10-15,AG,12.26,3.67,15312652,4172719,49.0,3,787
2021-10-29,AG,12.67,3.78,14677499,3881733,52.0,0,628
2021-11-15,AG,13.8,3.73,16327072,4379740,50.0,2,887
2021-11-30,AG,11.92,3.18,16610339,5218789,44.5,0,656
